ID,ra,dec,istar,gmag,rmag,imag,zmag,W1,W2,psfgmag,psfrmag,psfimag,W3,W3err,J,Jerr,H,Herr,K,Kerr,umag,zs
1237649768106165013,358.830552047723,57.1708728016721,-2575.738,14.98407,13.69834,13.00173,12.97441,10.523,10.629,15.00064,13.63121,12.98811,10.579,0.059,11.514,0.022,10.86,0.02,10.7,0.021,17.34796,-2.654267E-05
1237649921111031994,9.96917918368865,15.8276728948642,-0.8489338,17.76256,17.20309,16.9916,16.88482,15.508,16.016,17.76177,17.19995,16.99291,12.542,9999,16.038,0.077,15.599,0.102,15.37,9999,19.04901,-0.0001674526
1237652628565196987,8.08782118602694,-11.1726536168598,-15.2731,21.42455,19.92668,18.58879,17.90084,15.308,15.122,21.44362,19.95407,18.62235,12.69,9999,16.475,0.147,15.803,0.177,15.352,9999,24.15482,0.000133276
1237652630713139269,9.13089256875597,-9.45301852832625,-1.268235,18.1897,17.80862,17.67845,17.56139,16.386,16.304,18.20177,17.81555,17.67725,12.548,9999,16.549,0.119,15.996,9999,15.748,0.252,19.26688,-0.000159646
1237652630713335860,9.60082720942978,-9.43903868875149,-6.281982,17.55325,16.72832,16.40324,16.19692,14.342,14.302,17.55548,16.73081,16.41134,12.621,9999,15.121,0.042,14.512,0.037,14.437,0.073,19.77745,-0.0004176125
1237652900751147047,7.07773565460066,-9.8508509909684,-53.38669,15.71091,15.15736,14.98797,14.92937,13.583,13.635,15.74046,15.17472,15.0008,12.405,9999,14.074,0.03,13.609,0.031,13.556,0.039,17.22479,-5.877951E-05
1237652900751278157,7.3087159613203,-9.79552971815362,-0.1542304,19.55586,18.26809,17.64234,17.25909,15.233,15.244,19.55277,18.26256,17.63491,12.693,9999,16.018,0.083,15.446,0.11,15.188,0.168,21.69,0.0003339395
1237652900751343648,7.47010975277411,-9.80072411381371,-3.424192,18.81861,18.27032,18.08127,17.93902,14.489,14.543,18.81554,18.25753,18.07543,12.698,9999,15.009,0.048,14.6,0.076,14.771,0.111,20.30748,2.429989E-05
1237652947990806607,4.67085620774374,-9.61370706840689,-0.7221522,18.69534,18.25748,18.05325,17.94536,16.896,16.564,18.70472,18.24896,18.04932,12.142,9999,9999,9999,9999,9999,9999,9999,19.74527,-0.000521399
1237652947991789673,7.0174884213416,-9.73392155758902,-0.4061289,18.99362,18.38861,18.1416,18.06907,16.814,16.648,18.99226,18.41134,18.16261,12.455,9999,9999,9999,9999,9999,9999,9999,20.58379,-0.0001692053
1237652948528791604,7.29954460273956,-9.2887038879309,-4.822115,17.15707,16.10648,15.73206,15.53492,13.713,13.766,17.13824,16.09966,15.72275,12.695,9999,14.458,0.029,13.914,0.042,13.767,0.046,19.65523,9.449485E-05
1237652948529447017,8.77896537628132,-9.2802176500422,-0.9505076,17.95428,17.51102,17.30281,17.22008,15.923,16.101,17.96868,17.50789,17.30676,12.716,9999,16.362,0.103,16.065,0.171,15.131,9999,19.14042,-0.0002467465
1237652949065138239,6.03467799450158,-8.84863559524277,-9.116307,18.94276,17.57941,16.97811,16.60909,14.519,14.345,18.9341,17.57764,16.96988,11.978,9999,15.481,0.049,14.803,0.062,14.693,0.113,21.37945,2.643299E-05
1237653652912013602,7.8302160771467,15.6295759927048,-116.8577,22.48854,20.47475,19.45217,18.93206,15.328,14.904,23.33543,21.48192,20.48266,12.289,9999,9999,9999,9999,9999,9999,9999,25.13511,-0.0003502012
1237656494041137377,2.90797320303778,13.8751943245534,-11.63165,17.84037,16.76397,16.38091,16.16769,13.643,13.745,17.76729,16.74342,16.38016,11.892,9999,14.577,0.034,14.002,0.038,13.875,0.059,20.16086,-0.0001337646
1237656495653454231,6.84714949827378,15.1894899019404,-40.5784,21.68307,20.25364,19.84498,18.89576,16.932,15.318,21.68686,20.2694,19.94281,11.744,9999,9999,9999,9999,9999,9999,9999,24.47799,8.268452E-07
1237656496189670067,5.40114120366337,15.5456808235778,-22.37676,21.55574,20.13523,19.35426,19.01212,16.839,16.344,22.16928,20.71988,19.86504,12.443,9999,9999,9999,9999,9999,9999,9999,25.85891,5.110353E-05
1237656496725491977,2.9086208541512,15.9337180407571,-0.0006986143,22.15219,20.52112,18.89004,17.9711,15.428,15.185,22.11691,20.51238,18.89202,12.373,9999,16.618,0.119,15.867,0.12,14.845,9999,26.27686,-3.874467E-05
1237656496727261335,7.08383483357608,16.0245654265167,-0.04149974,18.99033,18.68157,18.55186,18.50656,17.308,16.813,19.02266,18.68636,18.55378,12.494,9999,9999,9999,9999,9999,9999,9999,19.96998,-0.0006184945
1237656496727654497,7.9711930985394,15.8242392942432,-14.30689,16.15166,15.67549,15.5231,15.45883,14.029,14.077,16.14067,15.69551,15.51907,12.488,9999,14.646,0.059,14.174,0.057,14.164,0.054,17.44147,-0.0002374728
1237656971300438084,9.26806593422879,-0.478898213146684,-4.33145,19.93369,18.63293,18.06166,17.75138,15.413,15.101,19.92567,18.63218,18.06014,12.368,9999,16.705,0.106,15.795,0.125,15.37,0.167,22.82879,-9.52855E-05
1237656971300569475,9.56974754475635,-0.486707085615648,-1.444816,21.95903,21.96404,21.58953,21.15547,17.078,16.871,21.98269,21.94647,21.54793,12.076,9999,9999,9999,9999,9999,9999,9999,23.87098,-0.0001134375
1237656971300634774,9.81425618257435,-0.491120731106788,-15.72327,18.76054,17.221,16.18873,15.60985,13.321,13.193,18.76624,17.21426,16.15306,11.816,9999,14.318,0.03,13.749,0.035,13.571,0.044,21.33181,0.0001332029
1237657189833310337,4.25281458623414,-1.03640764843552,-3330.806,18.83228,17.31661,16.39019,15.88452,13.575,13.464,18.80214,17.30587,16.4018,12.286,9999,14.628,0.035,14.01,0.04,13.747,0.053,21.57507,0.0001497227
1237657189833310498,4.24542112957738,-0.963268136028578,-68.90381,18.38392,16.96388,15.76366,15.13431,12.791,12.612,18.36518,16.95199,15.75092,11.951,9999,13.795,0.026,13.203,0.022,12.96,0.033,21.11323,9.464621E-05
1237657189833376094,4.30314609672303,-0.908685134988327,-71.35636,20.27389,18.73707,17.55918,16.90305,14.607,14.526,20.32289,18.80145,17.62371,12.65,9999,15.584,0.06,15.004,0.077,14.7,0.123,22.74685,4.504928E-05
1237657189833441553,4.44749117924141,-0.886043467970489,-1.192257,21.5871,20.13873,18.88349,18.23033,16.179,16.152,21.56818,20.13252,18.88322,12.7,9999,16.774,0.138,16.741,0.308,16.92,9999,23.95937,-7.435461E-05
1237657189833769322,5.19125516952329,-0.895008779968001,-7.247177,20.53914,19.19559,18.31146,17.81917,15.722,16.02,20.55601,19.22216,18.32066,12.781,9999,16.836,0.144,15.92,0.151,16.407,9999,23.055,4.590498E-05
1237657189834293344,6.38615332826521,-0.953272936717896,-0.4105735,19.10565,17.87681,17.41311,17.15243,15.262,15.408,19.09845,17.88984,17.41027,12.692,9999,16.198,0.085,15.389,0.068,15.064,0.137,21.64338,-4.768891E-05
1237657189834818342,7.62808923606781,-0.945790317218873,-0.7302323,24.16892,22.3868,20.83841,19.78908,16.375,16.143,24.20835,22.3994,20.83522,12.518,9999,9999,9999,9999,9999,9999,9999,25.80363,-0.0002413133
1237657189835014342,8.15591032078419,-1.01617593185349,-4.145832,20.4524,19.03459,17.96852,17.4254,15.009,15.091,20.43183,19.04492,17.95515,11.802,9999,16.232,0.085,15.428,0.086,15.039,0.13,23.28079,1.795348E-05
1237657189835079787,8.22318019581564,-0.96439239330876,-1.565216,19.29071,18.84528,18.66426,18.64297,17.263,16.618,19.31012,18.84984,18.66146,12.295,9999,9999,9999,9999,9999,9999,9999,20.31814,-0.0001339409
1237657189835210883,8.55130927632905,-0.843625833143065,-9.651649,18.03409,16.74586,16.19934,15.89165,13.821,13.863,18.00767,16.73881,16.19161,12.497,0.479,14.717,0.033,14.043,0.027,13.882,0.043,20.67586,-6.050193E-05
1237657189835341967,8.90954025950583,-1.01356603316543,-0.787227,19.94645,19.02893,18.70495,18.55547,16.565,16.457,19.94313,19.02007,18.70258,12.491,9999,9999,9999,9999,9999,9999,9999,21.93599,-0.0001362707
1237657189835538578,9.25741417894392,-0.986933915873155,-0.2085006,18.95443,18.66731,18.53545,18.48726,17.129,16.542,18.96882,18.68867,18.54353,12.503,9999,9999,9999,9999,9999,9999,9999,19.91403,0.0003051587
1237657189835604096,9.47326978225772,-0.915429774669782,-2.120692,19.19822,17.87934,17.27786,16.95671,14.899,15.242,19.20211,17.87583,17.28184,12.396,9999,15.652,0.051,15.093,0.063,14.808,0.099,22.09903,-1.251088E-05
1237657189835669621,9.5964539915887,-0.866189037710915,-69.1541,20.08514,20.33628,19.3735,19.3611,14.167,14.213,20.72735,21.01724,20.11459,12.099,9999,14.779,0.035,14.512,0.054,14.394,0.076,22.24894,4.159536E-06
1237657189835800734,9.84288841845466,-1.00137763862842,-2.045423,18.52082,18.1479,17.98543,17.95737,17.036,16.218,18.5415,18.14318,18.00336,12.564,9999,9999,9999,9999,9999,9999,9999,19.62362,-0.0002765241
1237657190368411698,0.0991923452488095,-0.537286057708944,-12.10874,19.40373,18.40108,18.0066,17.7976,15.949,16.329,19.39681,18.40816,18.00244,12.381,9999,16.853,0.164,15.667,0.132,16.793,9999,21.46518,1.15233E-05
1237657190369525854,2.65031472846147,-0.432289741375717,-4.133911,19.02976,17.94459,17.57258,17.35395,15.437,15.306,19.01388,17.941,17.56196,12.104,0.347,16.256,0.082,15.458,0.089,15.575,0.198,21.49116,-6.697715E-05
1237657190369591529,2.93936072951527,-0.459218964405704,-32.87769,16.81436,15.8239,15.48012,15.28802,13.41,13.501,16.8103,15.79631,15.4774,12.392,9999,14.167,0.028,13.603,0.034,13.462,0.04,19.07599,2.749329E-05
1237657190369722427,3.17391609461311,-0.460732674746266,-11.2935,16.80124,16.79851,16.84472,16.87052,15.977,15.666,16.83715,16.80522,16.86926,12.514,9999,16.133,0.086,15.798,0.141,16.283,9999,18.08666,7.906299E-05
1237657190369919063,3.57054514583052,-0.610259669663134,-114.6062,16.26282,15.83526,15.68481,15.63908,14.408,14.457,16.27507,15.82844,15.65293,11.813,9999,14.821,0.04,14.481,0.048,14.418,0.069,17.39727,-0.0003054372
1237657190369919234,3.66379158975815,-0.509900896553979,-2.003845,18.56493,17.86108,17.61903,17.48953,15.897,16.434,18.57822,17.87941,17.63048,12.553,9999,16.439,0.144,16.141,0.206,16.675,9999,20.34345,-0.0005314781
1237657190370377791,4.71649175329333,-0.473679172423862,-33.02674,16.40539,15.9939,15.85269,15.83074,14.544,14.535,16.4201,15.98738,15.8341,12.628,9999,14.95,0.03,14.647,0.058,14.669,0.089,17.61376,-6.469882E-05
1237657190370377838,4.66960919376328,-0.479553930048891,-16.86564,18.32526,17.5546,17.31774,17.19156,15.576,15.394,18.30802,17.54864,17.32146,12.58,9999,16.161,0.077,15.345,0.089,15.366,0.179,20.39048,-7.765913E-05
1237657190371295235,6.68972510622899,-0.425523987655704,-24.8605,17.4537,17.38833,17.4183,17.52536,16.759,16.229,17.46192,17.39011,17.44631,12.543,9999,16.846,0.144,16.612,0.227,15.803,9999,17.91725,-0.0001098927
1237657190371623104,7.5545433136582,-0.540740109510578,-3.04647,21.41887,19.51892,18.92139,18.77219,15.495,15.153,21.38625,19.51187,18.91878,12.461,9999,9999,9999,9999,9999,9999,9999,23.51929,0.0004431557
1237657190371819694,8.02712201418478,-0.502164341684335,-2.878252,18.99432,17.92912,17.52589,17.29147,15.514,15.612,18.9726,17.9358,17.52003,12.472,9999,16.197,0.078,15.555,0.101,15.347,0.187,21.40516,-6.972424E-05
1237657190905086065,359.652692241874,-0.039548729913489,-2453.432,18.67401,17.93922,17.34442,16.93315,14.934,14.708,18.84539,18.33558,17.69785,11.929,9999,15.762,0.056,15.335,0.089,15.113,0.144,19.9308,-7.838717E-05
1237657190905282673,0.140899187456625,-0.200061572529163,-10.17036,20.18282,18.77169,17.72618,17.13988,14.759,14.411,20.13471,18.76261,17.71737,12.622,9999,15.787,0.071,15.443,0.102,14.889,0.111,22.93188,-0.00018497
1237657190906396717,2.73014263522987,-0.088739909637765,-20.05463,16.07472,15.58198,15.38382,15.31022,13.843,13.902,16.07809,15.57887,15.38816,12.169,9999,14.456,0.032,14.021,0.042,13.968,0.05,17.34257,-0.0001627429
1237657190906659313,3.30736907503507,-0.0229958727802858,-0.9161436,21.614,20.21334,19.34337,18.82437,16.327,16.275,21.60443,20.19553,19.3703,12.62,9999,9999,9999,9999,9999,9999,9999,23.54608,3.853782E-05
1237657190907379810,4.89882921120136,-0.0653173318144382,-88.21947,18.10184,16.63583,15.27593,14.5455,12.129,11.959,18.06888,16.6247,15.26453,11.243,0.152,13.16,0.024,12.582,0.027,12.314,0.025,20.97439,-9.903731E-06
1237657190907379881,5.00906760395031,-0.204191288174873,-48.64336,18.81329,17.58225,17.06735,16.77127,14.692,14.705,18.82083,17.55568,17.08309,12.625,9999,15.58,0.053,14.947,0.066,14.641,0.099,21.73233,1.453726E-05
1237657190907445485,5.14014159093318,-0.0398549892415154,-68.34888,18.31804,16.87979,15.72889,15.1467,12.847,12.678,18.2959,16.88507,15.73784,12.014,9999,13.792,0.028,13.211,0.029,12.911,0.034,21.10464,7.70162E-05
1237657190907904021,6.15218863657128,-0.156485809033347,-2.471183,17.73915,17.44054,17.35334,17.33179,16.444,16.084,17.76659,17.42797,17.34678,12.09,9999,16.524,0.107,16.26,0.179,15.782,9999,18.64714,-0.0008178013
1237657190908166349,6.70947601962143,-0.133176306698729,-9.643493,19.41122,18.24831,17.76954,17.48181,15.389,15.684,19.39852,18.24075,17.78532,12.616,9999,16.613,0.119,15.758,0.141,15.728,0.222,21.73069,0.0001023271
1237657190908232044,6.84958644237838,-0.00981700350608618,-0.439871,20.62809,19.49295,18.98284,18.73463,17.181,16.518,20.6324,19.49385,19.00855,12.588,9999,9999,9999,9999,9999,9999,9999,23.37024,-0.0001230786
1237657190908428440,7.42086078361365,-0.0301616592833287,-13.26169,16.60164,16.29158,16.20415,16.20607,15.101,15.128,16.64529,16.27284,16.20065,12.627,0.499,15.399,0.048,15.136,0.075,15.16,0.152,17.67634,3.742118E-05
1237657190908493937,7.54283790966429,-0.10889468211643,-3.08613,18.15802,16.75783,16.04066,15.65823,13.489,13.526,18.14241,16.76164,16.0422,11.846,9999,14.464,0.038,13.728,0.032,13.529,0.039,20.86398,-4.425842E-05
1237657190908559520,7.69300835278227,-0.144277662358554,-11.15408,17.08434,15.69387,15.01311,14.66129,12.49,12.531,17.07823,15.6895,15.03534,11.597,0.195,13.446,0.026,12.756,0.024,12.594,0.026,19.80267,-1.838059E-05
1237657191444513369,5.58088098872588,0.256284801366676,-11.73032,21.67303,20.41143,19.61819,19.23086,17.124,16.797,21.64948,20.40059,19.64675,12.011,9999,9999,9999,9999,9999,9999,9999,23.66777,-2.396731E-05
1237657191444709513,5.9454052470436,0.316098189114015,-5.03296,18.58435,17.16566,16.22848,15.73171,13.461,13.421,18.56429,17.17296,16.22595,12.436,0.449,14.435,0.033,13.789,0.035,13.532,0.046,21.14316,1.310588E-05
1237657191444709644,6.0326486925149,0.263781531947445,-8.567524,20.27572,18.85323,17.59749,16.92184,14.625,14.392,20.24086,18.85343,17.58569,12.184,9999,15.567,0.072,15.124,0.104,14.83,0.107,24.04334,9.192168E-05
1237657191444906095,6.39478989493495,0.398737395236017,-18.52712,19.84203,18.4943,17.91621,17.60983,15.56,15.466,19.84034,18.50061,17.92446,12.68,9999,16.265,0.105,15.794,0.155,16.087,0.288,22.51748,1.005022E-05
1237657191445233863,7.27087772066807,0.26140628824543,-1.057478,19.40245,18.30965,17.87694,17.6283,15.85,15.785,19.39482,18.30821,17.88349,12.465,9999,16.309,0.082,15.645,0.098,15.488,0.161,21.53354,-6.548671E-05
1237657191446347898,9.77214340136084,0.364954106941654,-11.62375,19.20974,17.71213,16.8023,16.31439,14.075,13.995,19.18535,17.70882,16.80486,12.324,9999,15.09,0.043,14.385,0.037,14.207,0.067,21.97426,-3.035429E-06
1237657191978827779,359.650233215464,0.647732180725387,-27.64548,16.09461,15.45708,15.21612,15.09934,13.541,13.633,16.10211,15.45483,15.23959,12.466,9999,14.149,0.031,13.652,0.022,13.548,0.039,17.5883,-0.0002355156
1237657191979745402,1.8678977281142,0.776190852645659,-35.60317,22.95291,21.44674,20.0891,19.76247,13.913,13.928,23.68335,22.29038,20.93111,11.673,0.265,15.561,0.08,14.86,0.101,14.622,0.088,24.24692,-0.0003978698
1237657191980073225,2.61350748079644,0.769014407390433,-0.5909919,21.39756,20.01285,18.94783,18.40618,16.23,15.851,21.40852,20.01513,18.95217,12.361,9999,9999,9999,9999,9999,9999,9999,24.26387,-0.0001543564
1237657191980138628,2.75276354257403,0.836146538446872,-1.63274,16.38504,15.82236,15.63108,15.54223,14.001,14.014,16.38516,15.81646,15.62972,12.126,0.39,14.655,0.036,14.221,0.05,14.146,0.058,17.83606,-0.0001375142
1237657191980400660,3.24177258047598,0.696316996737983,-41.48085,15.65313,15.38455,15.03866,14.96994,13.671,13.729,15.61533,15.30967,15.06178,11.962,9999,14.169,0.032,13.761,0.033,13.705,0.049,16.84569,6.169418E-05
1237657191980990572,4.62961083984595,0.667231170345415,-1.865618,18.86124,17.41316,16.43964,15.92572,13.644,13.529,18.84046,17.40495,16.42777,12.376,9999,14.648,0.034,14.014,0.032,13.744,0.03,21.66042,-3.545412E-05
1237657191981056194,4.83924676682091,0.75080110977977,-4.284896,20.63612,19.27498,18.02343,17.39955,15.167,15.192,20.64616,19.29967,18.03439,12.057,9999,16.012,0.059,15.281,0.066,15.256,0.116,22.79405,4.595623E-05
1237657191981187284,5.08282297367106,0.821242468848986,-62.96175,19.32169,17.90885,16.37579,15.53506,12.96,12.843,19.3113,17.92458,16.37832,12.375,0.455,14.028,0.026,13.444,0.029,13.142,0.029,21.72657,-5.807897E-05
1237657191981383773,5.49901599522008,0.798223171807097,-1.236863,18.74535,17.30157,16.49648,16.07586,13.817,13.892,18.74271,17.28704,16.50145,12.448,9999,14.802,0.036,14.141,0.035,13.887,0.031,21.35199,3.571994E-06
1237657192516813078,2.20089404605608,1.09500838247007,-0.1398108,21.71378,20.28066,18.98894,18.26222,15.927,15.843,21.69805,20.27712,18.98983,12.272,9999,16.849,0.175,16.328,0.261,15.731,0.218,24.21389,-3.123692E-05
1237649768105902763,358.787816422298,56.5787349579243,-4893.695,12.52328,12.61232,12.61736,12.48861,11.828,11.882,12.617,12.4233,12.69245,12.212,0.214,12.008,0.022,11.914,0.015,11.865,0.022,13.81838,-9.770146E-05
1237649918964072482,11.0890785631208,14.1202534996859,-3.094806,17.06292,16.60576,16.42179,16.33738,14.967,14.994,17.0669,16.58987,16.41031,12.546,9999,15.482,0.077,15.025,0.078,15.082,0.15,18.1475,-1.604312E-06
1237649919500419103,9.87318071089197,14.5972602964851,-109.8793,16.21284,15.6347,15.36904,15.24987,13.76,13.73,16.21429,15.62871,15.3673,11.713,0.238,14.307,0.024,13.938,0.034,13.808,0.048,17.41409,-0.0003737172
1237649919500484707,10.0413699882462,14.5526377455603,-0.2365194,19.90613,19.2369,18.92306,18.7245,17.174,16.561,19.89713,19.22912,18.91581,12.191,0.348,9999,9999,9999,9999,9999,9999,21.41419,-0.0002930308
1237649920037355790,10.0947438744077,15.0339511308817,-5.323764,20.61481,19.08358,18.27177,17.79169,15.556,15.609,20.63875,19.11365,18.29023,12.679,9999,16.417,0.121,16.061,0.19,15.388,9999,23.11636,1.756039E-05
1237649920037683402,10.730028935017,15.0637495032506,-0.316741,19.42519,18.57825,18.26868,18.03534,16.356,15.749,19.42443,18.57928,18.28386,12.165,9999,9999,9999,9999,9999,9999,9999,21.19195,-4.474041E-05
1237649920574161043,9.8679363874146,15.4549250995379,-0.2244682,20.06088,18.70681,18.13702,17.77617,15.701,16.193,20.0769,18.70879,18.14713,12.648,9999,16.678,0.128,15.921,0.127,15.414,0.18,22.46031,9.727386E-06
1237649921110704209,9.04549916743878,15.962181361041,-2.077633,18.10246,17.62442,17.41992,17.33749,15.962,15.81,18.11535,17.63066,17.41198,12.709,9999,16.543,0.138,15.869,0.136,16.457,9999,19.28458,-0.0002137241
1237652629101281367,6.28638325884532,-10.6976203796713,-15.48691,17.51501,17.003,16.78048,16.70567,15.301,15.668,17.52759,17.00674,16.80393,12.664,9999,15.794,0.068,15.555,0.148,15.18,0.159,18.72907,-0.0001484385
1237652629102329862,8.67418888589511,-10.7439242217316,-109.506,18.78795,18.34093,18.12784,17.98029,16.524,16.502,18.79766,18.3648,18.15366,12.632,9999,9999,9999,9999,9999,9999,9999,20.01067,-4.616771E-05
1237652629637890099,5.63143113092016,-10.2239886146779,-2.611676,18.74196,17.85283,17.48834,17.22479,15.309,15.186,18.7429,17.86285,17.49473,12.443,9999,16.059,0.069,15.564,0.108,15.384,0.176,20.89451,7.927538E-05
1237652629638086743,6.19122486458684,-10.2426951739241,-19.59641,16.49879,15.9793,15.82188,15.75589,14.394,14.362,16.50982,15.99588,15.83098,12.093,9999,14.896,0.039,14.563,0.062,14.438,0.092,17.88521,-0.0001489956
1237652630712877202,8.57051850218777,-9.37494281914316,-2.470564,18.58271,18.16664,18.01685,17.86621,16.671,16.703,18.60901,18.19567,18.04883,12.736,9999,16.839,0.147,17.354,9999,15.474,9999,19.68392,-6.580809E-05
1237652630713139258,9.09601709361753,-9.46114596047643,-0.04566213,17.98645,17.50502,17.33382,17.23893,15.763,15.546,17.99943,17.50556,17.33812,12.718,9999,16.473,0.125,15.732,0.131,15.708,0.227,19.27784,5.74745E-05
1237652900213620798,5.57089738711143,-10.4187158364159,-125.2291,16.38953,15.86531,15.68792,15.62092,14.186,14.328,16.40452,15.85201,15.71955,12.61,9999,14.77,0.032,14.358,0.039,14.429,0.076,17.82936,-0.0001321957
1237652900750491663,5.50575073946382,-9.92891274200093,-7.95803,18.55983,17.96546,17.74549,17.63351,15.956,16.093,18.54926,17.97094,17.73024,12.613,9999,9999,9999,9999,9999,9999,9999,20.20225,-0.0001863164
1237652900752130125,9.36954498216623,-9.76419102523994,-1.76791,17.95402,17.38881,17.14579,17.01831,15.548,15.752,17.9593,17.36045,17.1309,12.612,9999,16.087,0.079,15.488,0.099,14.848,9999,19.29198,-0.0004749677
1237652901824364712,5.89545036431976,-9.12797100092966,-0.1201309,19.75793,18.49061,18.00789,17.73443,15.599,15.454,19.75846,18.47126,18.0075,12.581,9999,16.515,0.118,16.13,0.217,15.728,0.262,22.27141,-4.806406E-05
1237652901824692310,6.57100317380157,-9.0313485963296,-3.477401,18.01064,17.42231,17.1597,17.03969,15.6,15.853,18.01603,17.43373,17.15756,12.5,9999,15.992,0.076,15.627,0.129,15.524,0.212,19.31122,-0.0004508306
1237652901824823403,6.88452842240679,-8.95473212142079,-0.002613895,18.44438,17.94844,17.76176,17.65072,16.357,16.608,18.45088,17.95415,17.75615,12.597,9999,9999,9999,9999,9999,9999,9999,19.64869,-5.928464E-05
1237652942101348590,359.568174241965,14.0602937296497,-5.942904,18.49936,18.15844,18.01992,17.96232,16.372,16.332,18.53691,18.17964,18.04012,12.159,9999,9999,9999,9999,9999,9999,9999,19.56804,-0.000173374
1237652942102790441,2.94862412087298,13.9657632014952,-0.06879529,22.68318,20.92628,18.96164,17.86901,14.93,14.733,22.65093,20.90802,18.94714,12.702,9999,16.067,0.072,15.478,0.084,15.059,0.156,25.05679,-0.000128755
1237652943711895743,359.294351945649,15.252405002616,-3.201384,18.32459,17.33871,16.98176,16.79086,15.01,15.254,18.33204,17.34987,16.9764,12.049,9999,15.811,0.076,15.337,0.104,15.011,0.157,20.63651,-0.0002520633
1237652946917720158,6.21835899264414,-10.5780712619615,-77.11517,17.08315,15.70968,14.95763,14.55797,12.405,12.373,17.03879,15.70982,14.95239,12.003,9999,13.367,0.03,12.735,0.023,12.52,0.031,19.66423,-0.0001006639
1237652946917916711,6.73826893562448,-10.4386873694131,-22.61202,16.70916,15.87006,15.53161,15.33249,13.455,13.471,16.73689,15.86103,15.52376,12.47,0.464,14.225,0.037,13.758,0.031,13.557,0.048,18.68609,-9.773791E-06
1237652947454328855,5.62669429217051,-10.0012608888414,-0.2895318,16.93971,16.84351,16.83045,16.80947,16.08,15.607,16.95956,16.84777,16.82225,12.668,9999,16.56,0.105,15.927,0.157,15.841,9999,18.20498,-1.664955E-05
1237652947454656689,6.37480255835466,-10.1982719599039,-6.187185,18.31474,17.15942,16.71421,16.44045,14.432,14.51,18.32952,17.15522,16.70862,12.701,9999,15.289,0.056,14.586,0.067,14.399,0.075,20.87367,-3.749843E-05
1237652947992182915,7.90902460057804,-9.68212809955169,-1.773259,18.44955,18.01072,17.79119,17.71369,16.456,16.672,18.47475,18.00849,17.78308,12.554,9999,9999,9999,9999,9999,9999,9999,19.63278,0.0002838809
1237652947992576123,8.78507159417666,-9.64355605501717,-2.12771,18.51101,18.00792,17.8301,17.72371,16.435,15.932,18.5359,18.03025,17.85751,12.699,9999,16.611,0.121,16.353,0.22,15.414,9999,19.81054,-0.0001056654
1237652947993362453,10.6004240054632,-9.67086098646135,-64.86914,20.80982,19.24297,17.47299,16.57761,13.96,13.761,20.79035,19.23925,17.51589,12.119,9999,15.12,0.034,14.474,0.029,14.303,0.061,24.45763,3.996548E-05
1237652948528005130,5.47572839090434,-9.17515629159863,-34.96015,15.95652,15.53897,15.35649,15.27484,13.946,14.061,15.97899,15.54646,15.37363,12.561,9999,14.351,0.024,14.054,0.025,13.94,0.061,16.96968,-0.0005396928
1237652948529578001,9.03290942992362,-9.29944802997812,-2.080721,16.98676,16.32195,16.05137,15.92296,14.3,14.347,16.98834,16.31265,16.04535,12.6,0.498,14.95,0.04,14.523,0.056,14.46,0.075,18.69562,-0.00013477
1237652949065334845,6.59486806322749,-8.83356513394689,-27.77034,16.51676,15.96455,15.77532,15.70153,14.283,14.371,16.51897,15.96067,15.76754,12.447,0.462,14.752,0.038,14.345,0.048,14.329,0.081,18.05931,-6.64919E-05
1237652949065334915,6.53417841221543,-8.92100859401517,-0.7057179,19.52478,18.38531,18.05517,17.82722,15.984,16.451,19.51306,18.32533,18.05119,12.571,9999,16.767,0.177,15.8,0.177,16.935,9999,21.7893,-0.0001030474
1237653650762629319,3.3561566665644,14.0966911721284,-4.434951,18.6746,18.33378,18.21339,18.15351,16.636,16.45,18.68535,18.33861,18.21485,12.447,9999,9999,9999,9999,9999,9999,9999,19.58964,-0.0002945227
1237653650763219162,4.77952859728691,14.0302028853984,-0.7349454,19.01522,18.65071,18.50302,18.37328,17.285,15.952,19.04068,18.67285,18.52381,12.437,9999,9999,9999,9999,9999,9999,9999,20.01933,-0.0006467645
1237653650764529805,7.76911646702234,14.0724664376446,-35.96729,17.77836,16.69685,16.33791,16.10762,14.199,14.228,17.78498,16.71057,16.3375,12.337,9999,15.065,0.05,14.496,0.068,14.348,0.059,20.33834,-0.0001617199
1237653651301859625,8.97833879123453,14.5429776932611,-116.0276,17.90496,16.96777,16.59907,16.3805,14.567,14.536,17.91617,16.96424,16.63539,11.822,9999,15.348,0.051,14.81,0.053,14.643,0.114,20.22496,6.730625E-05
1237653651301990518,9.21385889809346,14.5181055725586,-2.612402,17.7522,16.6704,16.30469,16.09615,14.236,14.317,17.76299,16.66217,16.30528,12.385,9999,15.062,0.044,14.504,0.049,14.141,0.067,20.26789,2.61363E-05
1237657192517009627,2.69673049800821,1.1324376375304,-0.000178723,21.46993,20.85056,20.77376,20.49683,15.618,15.968,21.46962,20.83567,20.77227,12.299,9999,16.684,0.163,16.194,0.268,15.234,0.159,22.76559,-0.0002208837
1237657192518320290,5.65055250318727,1.10603765057768,-4.499414,19.02124,18.35224,18.12117,18.00158,16.927,16.833,19.02637,18.35218,18.12854,12.744,9999,9999,9999,9999,9999,9999,9999,20.65038,-3.363047E-05
