ID,ra,dec,istar,gmag,rmag,imag,zmag,W1,W2,psfgmag,psfrmag,psfimag,W3,W3err,J,Jerr,H,Herr,K,Kerr,umag,zs
1237663234451767811,0.287436395794543,30.0030293701362,-10754.01,18.45588,17.39085,16.84393,16.50988,13.882,13.555,20.61525,19.54015,18.99569,10.606,0.088,15.915,0.103,15.163,0.113,14.487,0.11,20.05266,0.1929881
1237663234451767933,0.219497159483467,30.0760712210316,-2009.462,20.06345,18.48569,17.89035,17.51099,14.315,14.123,20.97028,19.54013,18.96856,12.808,9999,16.597,0.15,16.17,0.223,14.936,0.144,22.03983,0.261
1237663234451768325,0.340813887757406,30.0553532653784,-98.61859,21.96398,20.38284,19.36044,18.95532,15.382,15.066,22.99445,21.59797,20.58749,12.034,9999,9999,9999,9999,9999,9999,9999,24.92673,0.5462223
1237663234451768832,0.362883429954991,30.0409161149826,-13.65541,26.1302,21.8649,20.75915,19.85086,16.636,16.939,25.54847,22.22798,21.178,12.743,9999,9999,9999,9999,9999,9999,9999,26.04389,0.5446448
1237663234451768855,0.221698616258379,30.0004083605641,-19.10278,23.04306,21.9253,20.46765,19.61832,15.315,15.203,23.94889,23.0976,21.51486,12.615,0.532,9999,9999,9999,9999,9999,9999,25.15155,0.8556913
1237663234451832974,0.295561558732231,29.896592124702,-17.4581,22.87983,21.86435,20.85096,19.87486,13.883,13.908,22.96029,21.85272,20.93378,12.29,9999,14.644,0.033,14.251,0.045,14.223,0.069,24.61791,0.5405862
1237663234451833182,0.335724713916875,29.9354522960162,-5260.646,18.92069,17.61056,17.08519,16.72979,14.075,13.754,20.12715,18.93614,18.44224,12.419,0.395,15.971,0.093,15.182,0.107,14.666,0.107,20.98319,0.1845923
1237663234451833712,0.344911568055807,29.9063974699123,-137.271,21.9898,20.52795,19.59494,19.31125,15.285,15.003,22.63135,21.29145,20.46503,11.835,0.23,9999,9999,9999,9999,9999,9999,23.77488,0.5771779
1237663234451833758,0.381045957520996,29.9015478399949,-39.77823,22.20657,20.78749,19.75138,19.25295,15.729,15.631,23.17254,21.95522,20.89657,12.167,9999,9999,9999,9999,9999,9999,9999,24.22626,0.577235
1237663234451833825,0.234346735988538,29.8471156262711,-0.09720751,21.994,21.42229,20.93572,20.76399,17.636,16.998,22.13747,21.57533,21.11279,12.189,9999,9999,9999,9999,9999,9999,9999,22.53749,0.6939163
1237663234451834337,0.264995225446114,29.8190397645288,-60.54625,24.11789,21.52275,20.35048,19.75406,15.352,15.325,24.35605,22.14533,21.08335,12.596,9999,9999,9999,9999,9999,9999,9999,24.9048,0.6895279
1237663234451834351,0.315514566215484,29.8197799832299,-57.0934,23.3431,21.24005,19.98165,19.37203,15.157,15.106,24.07869,22.07714,20.8704,12.698,9999,9999,9999,9999,9999,9999,9999,23.98956,0.7570661
1237663234451898745,0.412749898017296,29.7226430039028,-13314.77,17.85896,16.85637,16.33445,15.95413,13.521,13.338,19.7934,18.95146,18.41478,10.854,0.098,15.56,0.096,14.855,0.106,14.573,0.1,19.90434,0.121643
1237663234451898863,0.246634660272264,29.6911490954911,-138.8777,21.91645,20.68163,19.67687,19.14906,14.916,14.5,23.09707,21.96143,20.87179,11.437,0.161,9999,9999,9999,9999,9999,9999,24.1529,0.5824534
1237663234451898905,0.426445332719709,29.6636496522255,-2849.799,19.64215,17.9896,17.31786,16.89159,14.11,13.778,21.77345,20.25791,19.52766,12.619,0.477,16.685,0.175,15.2,9999,14.554,9999,21.3464,0.3108342
1237663234451898999,0.452814130230422,29.6679016308603,-401.5374,21.9091,20.31613,19.28196,18.78271,14.889,14.718,22.83797,21.5848,20.55057,12.823,9999,9999,9999,9999,9999,9999,9999,24.39374,0.5572274
1237663234451899195,0.280583102781065,29.7411568203456,-79.68047,21.78809,20.53996,19.76965,19.25698,16.126,15.923,23.02769,22.1804,21.42438,12.449,9999,9999,9999,9999,9999,9999,9999,22.61294,0.5339101
1237663234451899339,0.366437535767659,29.714346744608,-123.1309,22.51542,20.39935,19.46128,18.9268,15.462,15.507,23.29711,21.46968,20.55765,12.019,9999,9999,9999,9999,9999,9999,9999,22.97485,0.5018689
1237663234451964367,0.278834038253649,29.558251955987,-990.5775,20.82499,18.84929,18.21253,17.76978,14.647,14.365,22.06516,20.2409,19.63716,12.716,9999,9999,9999,9999,9999,9999,9999,22.42033,0.392443
1237663234451964568,0.353773583585962,29.636087434518,-92.83739,22.11121,20.40656,19.51483,19.08419,15.675,15.762,22.86979,21.29957,20.42276,12.156,9999,9999,9999,9999,9999,9999,9999,25.5468,0.4752196
1237663234451964599,0.255787731810301,29.6116070147914,-5.619555,24.31182,22.03724,20.8869,19.98164,16.045,15.896,24.39559,22.75583,21.3902,12.71,9999,9999,9999,9999,9999,9999,9999,25.6156,0.7916888
1237663234451964656,0.447473719451636,29.6367351182278,-394.6794,21.16906,19.317,18.61578,18.07007,15.097,14.704,22.26068,20.59214,19.8703,12.365,9999,9999,9999,9999,9999,9999,9999,23.76176,0.3089302
1237663234451964869,0.271235694633503,29.5400053880463,-99.8936,22.17243,20.77445,19.85091,19.29783,15.481,15.164,23.24301,22.02136,21.00596,12.73,9999,9999,9999,9999,9999,9999,9999,23.5294,0.5472425
1237663234451964978,0.46963598511411,29.5461449457913,-76.57326,22.09078,20.63053,19.43135,18.97545,15.42,15.336,23.46091,22.16616,20.94097,12.142,9999,9999,9999,9999,9999,9999,9999,26.0681,0.594977
1237663234451965144,0.251658845287579,29.6023696108721,-73.23081,23.18679,21.10774,19.87541,19.35636,15.458,15.114,24.02905,22.04888,20.8768,12.474,9999,9999,9999,9999,9999,9999,9999,23.3147,0.5848376
1237663234451965173,0.389744254051152,29.6109533197463,-1.020324,23.11387,21.79683,20.73704,19.91625,15.994,15.728,23.5554,22.48691,21.41686,12.79,9999,9999,9999,9999,9999,9999,9999,25.214,0.7579967
1237663234452029762,0.46697435758449,29.498812294846,-10853.92,18.00992,16.93405,16.47495,16.12759,13.948,13.75,19.73202,18.80711,18.37554,12.66,0.482,15.794,0.09,15.403,0.139,14.767,0.124,20.05773,0.1220534
1237663234452030105,0.387742007401016,29.4991252156636,-3.892633,23.31268,21.94394,20.75372,19.97284,15.765,15.531,24.24962,23.28139,21.96738,12.267,9999,9999,9999,9999,9999,9999,9999,23.75085,0.8223481
1237663234452030110,0.448436687515027,29.5084372687441,-140.1701,21.81036,20.25475,19.34041,18.79721,15.568,15.559,22.54961,21.06863,20.21874,12.822,9999,9999,9999,9999,9999,9999,9999,24.00933,0.5593244
1237663234452030118,0.413511471800462,29.4990069005456,-145.7755,21.64184,20.17142,19.23352,18.78074,15.405,15.133,22.25841,20.85893,19.92935,12.778,9999,9999,9999,9999,9999,9999,9999,22.39698,0.5932253
1237663234452030144,0.362786395450257,29.4829478178661,-44.22636,22.73228,21.31213,20.25214,19.74167,15.92,15.436,23.21102,21.9102,20.85962,12.449,0.38,9999,9999,9999,9999,9999,9999,23.67241,0.5555038
1237663234452030420,0.534444211976961,29.4348086230437,-59.64415,21.91208,20.45031,19.46428,19.07736,15.528,15.326,23.03031,21.80087,20.81595,12.332,9999,9999,9999,9999,9999,9999,9999,26.62275,0.5329704
1237663234452030529,0.425650700740448,29.3730970548039,-72.25417,22.54597,20.48717,19.56898,19.13602,15.162,14.957,23.40038,21.42954,20.5345,12.368,0.363,9999,9999,9999,9999,9999,9999,23.80905,0.5316192
1237663234452030656,0.315959699771724,29.4613135250291,-65.87891,22.76907,20.63663,19.39545,18.84301,15.325,15.169,23.89825,21.9536,20.69593,12.15,0.282,9999,9999,9999,9999,9999,9999,24.36135,0.6278349
1237663234452030767,0.441916331250127,29.4191702936949,-50.09148,23.16332,20.87481,19.68499,19.22317,15.215,15.201,24.31316,22.2642,21.03588,12.48,9999,9999,9999,9999,9999,9999,9999,25.07148,0.6709294
1237663234452030778,0.536939126498851,29.4331649120978,-20.06956,22.94208,21.46423,20.38171,19.65789,16.21,16.027,23.45263,22.19826,21.13619,12.81,9999,9999,9999,9999,9999,9999,9999,25.20229,0.5319774
1237663234452095442,0.529550703718769,29.3131779790403,-2239.698,19.8108,18.3232,17.74215,17.36041,14.659,14.307,20.91557,19.54083,18.99242,12.819,9999,16.705,0.156,15.557,0.164,14.799,0.126,22.54589,0.2498612
1237663234452095651,0.482056315544696,29.3379722427941,-157.1977,21.74541,20.16908,19.31584,18.95583,15.933,16.576,22.83712,21.35411,20.5254,12.228,9999,9999,9999,9999,9999,9999,9999,24.54349,0.4735239
1237663234452095665,0.347702024591513,29.3047419000666,-17.41495,23.3939,21.67537,20.36806,19.63157,15.708,15.537,23.85042,22.51309,21.24526,12.592,9999,9999,9999,9999,9999,9999,9999,26.39544,0.7079749
1237663234452095721,0.560802404826973,29.3284598216803,-95.86877,22.4873,20.76175,19.47756,18.99013,14.809,14.734,23.18713,21.81974,20.50779,12.794,9999,9999,9999,9999,9999,9999,9999,23.20028,0.6878081
1237663234452095870,0.404695444349841,29.248995960714,-23.58867,22.83601,21.33309,20.18496,19.49061,15.574,15.359,23.43814,22.16397,21.00495,12.366,9999,9999,9999,9999,9999,9999,9999,23.66151,0.5358663
1237663234452160935,0.484932958067247,29.1907061118933,-947.3163,20.62043,18.98339,18.35143,17.95174,14.922,14.735,21.54315,20.02156,19.43053,12.051,9999,16.866,0.171,15.769,0.185,15.441,0.204,22.00308,0.326059
1237663234452161866,0.526357441418213,29.1652367512785,-9.554741,23.07573,21.90114,20.58278,19.88111,15.9,15.449,24.3776,23.15508,21.96031,12.802,9999,9999,9999,9999,9999,9999,9999,25.29829,0.8507282
1237663234452226399,0.615272977621885,28.9802670497917,-11018.28,18.17207,17.0069,16.51757,16.15211,13.766,13.547,19.6475,18.59518,18.15063,12.494,9999,15.717,0.08,14.948,0.106,14.341,0.092,20.13372,0.1508567
1237663234452226478,0.483475028291593,29.0011999245112,-879.1245,20.68251,18.92967,18.27976,17.91091,14.732,14.406,21.50804,19.85347,19.22039,12.371,9999,16.962,0.186,15.371,9999,15.129,0.162,23.83959,0.3604816
1237663234452226839,0.423811712455574,28.9845684716671,-125.7906,22.34581,20.57226,19.6736,19.13483,15.358,14.968,23.18545,21.55682,20.73223,12.294,9999,9999,9999,9999,9999,9999,9999,25.24083,0.4695061
1237663234452226921,0.5604919456473,28.9849049204453,-292.3666,21.4236,19.64857,18.90728,18.35243,15.138,14.833,22.47137,20.78102,20.06874,12.637,9999,9999,9999,9999,9999,9999,9999,23.15511,0.4252065
1237663234452227072,0.514707586564441,28.9268708833969,-54.7249,22.88022,21.14647,19.99261,19.3674,15.413,15.138,23.47408,21.96685,20.89531,12.699,9999,9999,9999,9999,9999,9999,9999,23.36602,0.5524954
1237663234452227150,0.507398271728562,29.0616914059396,-6.609695,23.78862,21.64453,20.49684,19.7699,16.231,16.091,24.17267,22.39325,21.19441,12.687,9999,9999,9999,9999,9999,9999,9999,24.64259,0.7346146
1237663234452291969,0.479846393525804,28.8202035597787,-14235.39,17.69144,16.7993,16.27803,15.92,13.257,12.894,19.21709,18.43943,17.91233,8.906,0.029,15.287,0.066,14.512,0.085,13.8,0.058,19.25669,0.1023852
1237663234452292461,0.638824381798713,28.8490953968315,-1.795644,23.91419,21.90469,20.68426,19.76636,16.593,16.261,24.59862,22.89915,21.62999,12.168,9999,9999,9999,9999,9999,9999,9999,25.61128,0.6959724
1237663234452292581,0.516492555290142,28.7814830418887,-134.672,21.67917,20.60193,19.83397,19.33496,15.689,15.372,22.64607,21.78519,21.06835,11.672,0.2,9999,9999,9999,9999,9999,9999,25.14034,0.5686886
1237663234452292846,0.567812976504797,28.8321166015484,-36.24569,22.64066,21.04247,19.88698,19.42381,15.633,15.321,23.56679,22.06925,20.94264,12.164,9999,9999,9999,9999,9999,9999,9999,25.49382,0.6777332
1237663234452357248,0.568322181692679,28.7000919280104,-3819.915,19.45301,17.79287,17.22001,17.21089,14.235,13.951,21.04813,19.62691,19.0498,12.529,0.483,16.515,0.147,15.647,0.145,15.235,0.179,23.71733,0.1865425
1237663234452357406,0.690270343524787,28.776138242841,-414.897,21.25694,19.47043,18.74103,18.24376,14.709,14.59,22.3442,20.79231,20.07202,12.673,9999,16.653,0.154,15.635,0.153,14.949,9999,26.02733,0.4307597
1237663234452357419,0.642523871789194,28.7649311163719,-17338.54,17.76206,16.61702,16.14315,15.73554,13.427,13.251,19.40641,18.43542,17.98833,12.396,0.376,15.395,0.084,14.508,0.089,14.003,0.083,19.68593,0.1421896
1237663234452357478,0.63581730844362,28.7296141989827,-14528.41,18.02317,16.82278,16.30614,15.86022,13.517,13.396,19.84455,18.8237,18.33492,11.676,0.21,15.555,0.077,14.757,0.097,14.271,0.085,20.15298,0.1409251
1237663234452357531,0.622425215145427,28.6967076739846,-19047.69,17.3917,16.4649,16.00668,15.65163,13.546,13.361,19.4463,18.57062,18.11267,10.571,0.081,15.424,0.076,14.66,0.099,14.28,0.081,19.25521,0.1028328
1237663234452357826,0.713079492877625,28.7746842269007,-67.47443,21.77479,20.26359,19.2973,18.78589,15.703,15.744,23.29004,22.04024,21.01655,12.454,9999,9999,9999,9999,9999,9999,9999,22.41628,0.5517192
1237663234452358017,0.651882286589284,28.708680279835,-154.1288,22.02141,20.21179,19.18528,18.5975,15.048,14.859,22.77446,21.22425,20.19283,12.449,0.425,9999,9999,9999,9999,9999,9999,26.23498,0.5460802
1237663234452358072,0.700824368627991,28.7040752884683,-67.59349,21.77749,20.55977,19.50481,19.24636,15.419,14.917,22.62235,21.65734,20.53288,11.703,0.225,9999,9999,9999,9999,9999,9999,22.01941,0.5707997
1237663234452358389,0.549434458287863,28.7150116532713,-5.847354,22.70902,21.30802,20.11553,19.40845,16.283,16.204,24.17996,22.97747,21.6641,12.001,9999,9999,9999,9999,9999,9999,9999,23.83192,0.7320142
1237663234452358443,0.705594476148008,28.7084125584665,-48.65204,22.94968,20.91341,19.75407,19.18615,15.362,15.123,23.83507,21.82985,20.68945,12.127,9999,9999,9999,9999,9999,9999,9999,22.71691,0.5735937
1237663234452358461,0.700470796342415,28.6980111733344,-3.898236,23.34035,21.32688,20.31497,19.57927,16.327,16.521,23.90301,22.09841,20.9804,12.058,9999,9999,9999,9999,9999,9999,9999,25.55441,0.570596
1237663234452422777,0.643341222963613,28.542256779875,-9.88618,23.45042,21.89944,22.2909,20.13228,16.229,16.303,23.30364,21.71635,21.84295,12.241,9999,9999,9999,9999,9999,9999,9999,23.63612,0.4275438
1237663234452422969,0.572352513602709,28.5404771059559,-8347.228,18.08775,16.99338,16.48921,16.16236,14.172,13.814,20.55428,19.49312,18.96565,10.637,0.087,16.212,0.115,15.742,0.159,14.936,0.134,19.96808,0.186597
1237663234452423076,0.550449047270149,28.5150619112766,-93.72389,21.99833,20.51435,19.48229,19.09322,15.108,14.888,23.05922,21.81689,20.75792,12.039,0.302,9999,9999,9999,9999,9999,9999,23.50401,0.5753511
1237663234452423109,0.592533141122203,28.4676286207715,-16.46471,23.02924,21.57236,20.03814,19.29384,14.544,14.449,23.84907,22.59863,21.05851,12.101,0.314,16.072,0.092,15.444,0.115,15.084,0.141,24.03621,0.7217031
1237663234452423288,0.664860327926647,28.6011259240998,-56.20626,23.1349,21.23691,19.97241,19.52983,14.619,14.492,23.52052,21.75317,20.57497,11.983,9999,9999,9999,9999,9999,9999,9999,23.87138,0.6331034
1237663234452423289,0.663408115571826,28.6013796218642,-63.5072,22.6771,20.84629,19.45712,19.04327,14.619,14.492,23.60907,22.23577,20.83311,11.983,9999,9999,9999,9999,9999,9999,9999,25.12156,0.6385233
1237663234452423550,0.643648127180086,28.4923058275508,-130.717,22.14275,20.56755,19.43599,18.94965,15.244,14.921,22.94574,21.57168,20.46455,12.762,9999,9999,9999,9999,9999,9999,9999,23.0151,0.5440748
1237663234452488242,0.606876692043443,28.4449549836789,-75.69406,23.31765,20.81949,19.77945,19.21151,16.173,16.325,23.77459,21.9439,20.94544,12.154,9999,9999,9999,9999,9999,9999,9999,25.11794,0.5530185
1237663234452488475,0.657190564147413,28.4664231460116,-5764.884,18.93584,17.57317,17.04314,16.66238,14.136,13.926,20.29992,19.11139,18.6123,12.333,9999,16.285,0.129,15.416,0.152,14.793,0.109,20.99697,0.1952314
1237663234452488648,0.788932447138222,28.4613250701156,-2208.776,19.73667,18.25541,17.68078,17.308,14.702,14.314,21.13477,19.79603,19.27251,12.827,9999,16.736,0.167,15.995,0.217,15.159,0.161,21.53913,0.2498541
1237663234452488656,0.576975362350481,28.4115847534179,-100.6506,22.10319,20.24599,19.41776,19.03798,15.404,14.953,22.80264,21.16852,20.33313,12.572,9999,9999,9999,9999,9999,9999,9999,24.75015,0.4632857
1237663234452488842,0.622057391330486,28.4624227772459,-199.4166,22.62328,20.97529,19.66654,19.29725,15.244,15.37,23.23662,21.66436,20.49073,12.668,9999,9999,9999,9999,9999,9999,9999,23.9145,0.5418945
1237663234452488868,0.779851639044011,28.4910108563799,-83.578,22.06441,20.58802,19.74595,19.43373,15.74,15.675,23.37052,22.16141,21.21107,12.054,0.27,9999,9999,9999,9999,9999,9999,22.0682,0.5451303
1237663234452489422,0.681454175905401,28.4492790146809,-63.73935,22.82272,20.92071,19.90896,19.17339,15.546,15.495,23.5899,21.82516,20.92743,12.82,9999,9999,9999,9999,9999,9999,9999,24.6094,0.545072
1237663234452554313,0.658347238074896,28.286892175433,-229.5292,21.76846,20.01346,19.11497,18.65854,14.969,14.777,22.32287,20.74069,19.88056,12.013,9999,9999,9999,9999,9999,9999,9999,22.9377,0.462857
1237663234452554596,0.789281904746304,28.3306714411703,-22.63329,22.92737,21.25108,20.13787,19.48461,16.22,16.189,23.73112,22.27299,21.19601,12.718,9999,9999,9999,9999,9999,9999,9999,23.11927,0.5807794
1237663234452554652,0.804565852368682,28.2806627757046,-21.19092,23.41278,21.65514,20.36298,19.60808,15.924,16.658,23.9183,22.35322,21.04689,12.718,9999,9999,9999,9999,9999,9999,9999,23.84195,0.6057108
1237663234452554655,0.839786774156778,28.2873864393443,-49.96392,22.27874,20.57138,19.36986,18.77575,15.449,15.072,23.82226,22.47689,21.23282,12.736,9999,9999,9999,9999,9999,9999,9999,23.71727,0.6079738
1237663234452620009,0.722885156353584,28.151417544465,-105.471,22.20978,20.61893,19.52846,19.06282,14.993,14.636,22.81464,21.36412,20.33327,12.223,9999,9999,9999,9999,9999,9999,9999,23.93417,0.5506154
1237663234452620068,0.663697935902746,28.126119472798,-43.50799,22.97252,21.23113,20.19117,19.75683,15.255,14.958,23.504,21.87425,20.97445,12.602,9999,9999,9999,9999,9999,9999,9999,24.46846,0.5444313
1237663234452620301,0.7234458238363,28.0707279778435,-101.0703,23.07138,20.94185,19.82211,19.26102,15.098,14.988,23.46485,21.71112,20.60985,12.669,9999,9999,9999,9999,9999,9999,9999,24.52365,0.5444291
1237663234452620368,0.698686503055569,28.039131500586,-77.85017,21.76578,20.43694,19.6196,19.19219,15.325,15.164,22.85994,21.69167,20.8771,11.962,0.291,9999,9999,9999,9999,9999,9999,23.99298,0.6066788
1237663234452685564,0.791001411729383,27.9473571559829,-97.56128,22.03956,20.32864,19.49105,19.13171,15.682,15.349,22.82631,21.37731,20.54184,12.452,9999,9999,9999,9999,9999,9999,9999,24.34915,0.5230526
1237663234452685908,0.719235109995111,27.9716633988983,-1.671947,24.15188,21.56521,20.44191,19.55951,16.3,16.087,24.36792,22.96148,21.7706,12.639,9999,9999,9999,9999,9999,9999,9999,22.47646,0.7663671
1237663234452750632,0.829733832339798,27.8508112264565,-18835.55,17.60428,16.6505,16.13717,15.69771,13.769,13.648,20.13674,19.41918,18.91283,11.057,0.142,15.683,0.093,14.898,0.119,14.476,0.107,19.46135,0.039352
1237663234452750660,0.747106473588474,27.824769468583,-3640.256,19.73383,17.78398,17.10766,16.71074,13.837,13.602,21.77424,20.11557,19.4608,12.055,9999,16.63,0.171,15.595,0.172,14.867,0.14,23.13087,0.3383652
1237663234452750661,0.75309634339942,27.8293707934531,-1008.204,20.87796,19.08821,18.38206,17.98597,14.813,14.516,21.93422,20.30818,19.66073,12.579,9999,16.919,0.174,15.835,0.196,15.569,0.231,25.40409,0.3357959
1237663234452750789,0.782989468461267,27.7409394381304,-14946.5,17.8391,16.71347,16.22506,15.84976,13.533,13.336,19.47892,18.54005,18.07717,12.69,9999,15.524,0.073,14.777,0.1,14.404,0.094,19.84873,0.1398494
1237663234452751008,0.806071175806778,27.8669423492428,-203.4514,22.15842,20.3871,19.22657,18.9712,15.147,14.802,22.95717,21.39662,20.28947,12.545,9999,9999,9999,9999,9999,9999,9999,25.90715,0.5223363
1237663234452751158,0.726214483716433,27.8145395588075,-338.163,21.31404,19.46659,18.83568,18.4592,15.292,15.045,22.11615,20.37684,19.76944,12.616,9999,9999,9999,9999,9999,9999,9999,24.19111,0.3352488
1237663234452751422,0.821993913704603,27.7667561476575,-291.9095,22.00178,19.94444,19.08565,18.61599,15.006,14.724,22.79754,20.91905,20.16254,12.212,9999,9999,9999,9999,9999,9999,9999,23.91239,0.4569717
1237663234452816320,0.78626132604893,27.6730119459066,-914.8712,20.66745,19.00711,18.38629,17.98459,15.202,14.828,21.80693,20.27293,19.68512,12.598,9999,9999,9999,9999,9999,9999,9999,22.67584,0.2985674
1237663234452816577,0.816410093271941,27.7051206868935,-310.5668,21.33512,19.77037,18.96672,18.63637,15.066,14.786,22.51625,21.12069,20.39832,12.064,0.302,9999,9999,9999,9999,9999,9999,23.61342,0.4368187
1237663234452816955,0.83952471736319,27.6007708500824,-51.12872,23.12994,21.21305,20.13713,19.75839,15.745,15.698,23.44015,21.73541,20.70217,12.498,9999,9999,9999,9999,9999,9999,9999,24.69784,0.5141882
1237663234452882244,0.828192791525055,27.5367298688787,-333.4231,21.21498,19.50808,18.76989,18.38167,15.295,15.046,22.29806,20.82784,20.09433,12.563,9999,9999,9999,9999,9999,9999,9999,25.73396,0.3911707
1237663234988507270,0.638526169977069,30.3710282640892,-116.1392,21.16242,20.73872,19.77682,19.3101,15.007,14.965,22.50426,22.12931,21.31431,12.134,9999,15.558,0.063,15.225,0.092,15.071,0.127,22.08345,0.3416502
1237663234988507475,0.59924814409419,30.4291125626382,-7150.063,18.48752,17.29087,16.76764,16.39216,14.138,13.838,20.36187,19.23238,18.70404,12.361,0.378,16.281,0.122,15.573,0.148,14.789,0.107,20.53501,0.1572811
1237663234988507478,0.628549844032705,30.4258341861702,-10626.65,18.32832,17.25524,16.76,16.36548,13.881,13.589,20.28296,19.23694,18.7293,10.832,0.095,16.017,0.119,15.4,0.13,14.592,0.108,20.09405,0.1559127
1237663234988573226,0.760497908421314,30.2889122576687,-570.325,21.0031,19.15676,18.53049,18.1426,14.559,14.213,21.73483,20.04359,19.47419,12.821,9999,9999,9999,9999,9999,9999,9999,22.58525,0.3407683
1237663234988573600,0.80545506289377,30.2999556322695,-126.0482,22.24047,20.62388,19.83627,19.49901,15.4,15.278,22.68057,21.41472,20.68895,12.267,0.334,9999,9999,9999,9999,9999,9999,22.85058,0.3429704
1237663234988573729,0.617312271971173,30.2203493166231,-48.61873,22.35957,20.52622,19.59608,19.16749,15.737,15.651,23.11999,21.53222,20.59525,12.672,9999,9999,9999,9999,9999,9999,9999,22.7353,0.5295478
1237663234988573735,0.772636095647727,30.2472124036057,-78.55837,22.3037,20.65612,19.49146,18.88177,15.139,14.83,23.12125,21.53719,20.41689,12.553,9999,9999,9999,9999,9999,9999,9999,24.27677,0.5609238
1237663234988573982,0.64204634014402,30.2972109011781,-23.6572,24.28905,21.68355,20.25132,19.54575,15.318,15.387,24.79126,22.71967,21.34173,12.82,9999,9999,9999,9999,9999,9999,9999,23.24602,0.7453057
1237663234988574011,0.686320063993605,30.2908427279084,-7.7497,23.40622,21.63154,20.49096,19.78074,15.844,15.682,23.78382,22.02347,20.83168,12.845,9999,9999,9999,9999,9999,9999,9999,24.1246,0.6645138
1237663234988574161,0.806659102023787,30.2186387055889,-7.80894,23.62471,21.73142,20.66792,19.91535,16.842,16.118,23.98038,22.38983,21.28616,12.641,9999,9999,9999,9999,9999,9999,9999,24.6403,0.5614209
1237663234988574174,0.592498301196088,30.171697731894,-4.54035,24.09142,22.39999,21.04307,19.94975,15.579,15.301,24.32463,23.08339,21.65724,12.445,9999,9999,9999,9999,9999,9999,9999,24.92973,0.7812145
1237663234988574263,0.77793974654378,30.2715928355926,-0.5410833,24.9387,22.78698,20.99885,19.86874,15.497,15.287,25.16614,23.70876,21.98882,12.871,9999,9999,9999,9999,9999,9999,9999,23.84087,0.9847735
1237663234988638970,0.845038205012713,30.1584838984659,-56.23235,22.37545,20.48337,19.38752,18.75665,14.856,14.713,23.50835,21.91603,20.75282,12.911,9999,9999,9999,9999,9999,9999,9999,23.39589,0.6269991
1237663234988638992,0.705731287580193,30.1246330560751,-81.02066,22.62781,20.68883,19.52179,19.07428,15.083,14.999,23.42898,21.72087,20.54942,12.525,9999,9999,9999,9999,9999,9999,9999,22.70658,0.6084164
1237663234988704134,0.80776226788862,30.0380665440366,-29.06727,23.38453,21.41971,20.20797,19.60671,15.227,15.084,23.68455,21.85131,20.7153,12.361,9999,9999,9999,9999,9999,9999,9999,24.26424,0.559762
1237663234988769703,0.800264727888759,29.8363441301942,-2091.092,19.88143,18.24816,17.64641,17.26932,14.382,14.102,21.00806,19.45568,18.86785,12.322,9999,16.437,0.123,15.53,0.142,14.758,0.13,22.44864,0.2879758
1237663234988770496,0.814888905824887,29.8133629877099,-30.55668,22.91814,21.16748,19.98401,19.29252,15.394,15.511,23.74258,22.01847,20.86596,12.789,9999,9999,9999,9999,9999,9999,9999,22.78415,0.5416743
1237663234988835455,0.778778201950217,29.6981530072886,-66.24364,22.28646,20.91468,19.92985,19.45806,16.13,15.41,23.05465,21.75739,20.77208,12.889,9999,9999,9999,9999,9999,9999,9999,25.55242,0.5010306
1237663234988835574,0.869476516479835,29.6845601060421,-108.5139,21.78136,20.13869,19.34422,18.91012,15.728,15.524,22.42817,20.93881,20.14316,12.647,9999,9999,9999,9999,9999,9999,9999,23.62687,0.3695047
1237663234988836069,0.765618927318769,29.635301576127,-9.034307,24.30766,21.87897,20.72401,19.95622,16.263,16.1,24.69988,22.86038,21.78142,12.225,9999,9999,9999,9999,9999,9999,9999,23.90068,0.7023674
1237663234988901007,0.845560961970705,29.5870423950745,-4.825736,22.9126,21.02788,19.92546,19.46,15.578,15.382,23.32193,21.69996,20.65357,12.887,9999,9999,9999,9999,9999,9999,9999,24.61638,0.5548233
1237663234988901098,0.781017437680759,29.5435368550588,-33.02726,22.54792,20.91857,19.99816,19.62097,16.197,16.209,22.98546,21.47099,20.57352,12.713,9999,9999,9999,9999,9999,9999,9999,25.41131,0.5344652
1237663275779948580,359.271946583966,-1.22858492346084,-17731.96,17.07102,16.24202,15.79585,15.45251,13.492,13.421,18.88989,18.0599,17.61914,11.161,0.146,15.463,0.087,14.751,0.111,14.265,0.092,18.86368,0.08236998
1237663275779948581,359.281535100415,-1.22885861341261,-7015.781,18.04514,17.06213,16.58392,16.28152,14.131,14.059,19.65474,18.77401,18.27774,12.379,0.459,16.073,0.122,15.303,0.114,14.986,0.141,20.07604,0.08306308
1237663275779948658,359.251527242199,-1.11642819828247,-11167.32,16.92072,16.40703,16.04731,15.8749,14.154,14.028,19.4227,18.99014,18.59172,10.001,0.057,16.442,0.14,15.839,0.201,15.22,0.167,18.08992,0.08389037
1237663275779948671,359.261017839643,-1.21064158070063,-5710.118,18.15094,17.55073,17.1924,16.94626,14.738,14.685,19.71635,19.20001,18.83769,10.984,0.132,16.689,0.148,15.908,0.173,14.599,9999,19.42033,0.08155095
